date,equity
2011-03-11,0.9926284608739542
2011-03-14,1.0001655676940955
2011-03-15,0.9798295001191614
2011-03-16,0.9967223949837547
2011-03-17,0.9938428004431018
2011-03-18,0.9912886348490202
2011-03-21,0.9952813449873779
2011-03-22,0.999921046735309
2011-03-23,1.0092694646621914
2011-03-24,1.0148624456597457
2011-03-25,1.0198554233142925
2011-03-28,1.0203841863695078
2011-03-29,1.0181749389324442
2011-03-30,1.0274726338407962
2011-03-31,1.0400390997415836
2011-04-01,1.0527279088779327
2011-04-04,1.0772469009225025
2011-04-05,1.0856306929348494
2011-04-06,1.0877127652400296
2011-04-07,1.1043091422655489
2011-04-08,1.0923249835105326
2011-04-11,1.0902077667945633
2011-04-13,1.1074758831154898
2011-04-15,1.1117178117722812
2011-04-18,1.101233371986885
2011-04-19,1.1040484445371455
2011-04-20,1.1228862467408658
2011-04-21,1.1127359414136582
2011-04-25,1.1187869787915452
2011-04-26,1.1149506321246174
2011-04-27,1.1157439960604902
2011-04-28,1.1096059286409983
2011-04-29,1.1064333876159853
2011-05-02,1.0895118073145706
2011-05-03,1.0724169971175705
2011-05-04,1.0733400148344487
2011-05-05,1.068881135339123
2011-05-06,1.0863812877983658
2011-05-09,1.0984902544092108
2011-05-10,1.100235464765686
2011-05-11,1.1093595870101949
2011-05-12,1.0971013867688564
2011-05-13,1.100578252492062
2011-05-16,1.092770766766555
2011-05-17,1.0849157074305715
2011-05-18,1.0822878388821802
2011-05-19,1.081588373179517
2011-05-20,1.0806075171216287
2011-05-23,1.061299281102713
2011-05-24,1.059233141438901
2011-05-25,1.062232984269383
2011-05-26,1.0731626200044335
2011-05-27,1.0791178483855752
2011-05-30,1.0842304053989738
2011-05-31,1.0937311017463196
2011-06-01,1.1100661837036931
2011-06-02,1.1021189342617135
2011-06-03,1.1005129070571786
2011-06-06,1.097718877736853
2011-06-07,1.0988807862498433
2011-06-08,1.1110999306993912
2011-06-09,1.1150193894401712
2011-06-10,1.118603331728524
2011-06-13,1.1245809023884696
2011-06-14,1.1272694233522664
2011-06-15,1.126421657644389
2011-06-16,1.1175921360487628
2011-06-17,1.1139799675941362
2011-06-20,1.0866817013318597
2011-06-21,1.085257947510475
2011-06-22,1.0785553123937524
2011-06-23,1.0755582017972314
2011-06-24,1.0983349927804986
2011-06-27,1.0981363424560493
2011-06-28,1.109881848869646
2011-06-29,1.1327079719347322
2011-06-30,1.1481644810287668
2011-07-01,1.1423664348104823
2011-07-04,1.1398987412909691
2011-07-05,1.143281696462552
2011-07-06,1.1501419023618622
2011-07-07,1.1621433955544427
2011-07-08,1.1517665812832947
2011-07-11,1.1568472115486605
2011-07-12,1.1505380063479826
2011-07-13,1.158928090247089
2011-07-14,1.1727492380369593
2011-07-15,1.1799096790814163
2011-07-18,1.1835326551578056
2011-07-19,1.196603319158902
2011-07-20,1.1919770453989313
2011-07-21,1.1985840703223716
2011-07-22,1.2153926632594534
2011-07-25,1.2179603695973038
2011-07-26,1.2113011981159043
2011-07-27,1.2119625867334112
2011-07-28,1.2068757451411474
2011-07-29,1.1998073623888237
2011-08-01,1.20803203523839
2011-08-02,1.195393374175648
2011-08-03,1.1839060652387257
2011-08-04,1.1732732092446674
2011-08-05,1.1501337797595375
2011-08-08,1.1387757074394609
2011-08-09,1.1368464407399907
2011-08-10,1.1816392071166497
2011-08-11,1.1864552408960414
2011-08-12,1.1913225660773519
2011-08-16,1.1988725553404116
2011-08-17,1.1919832353240394
2011-08-18,1.1766752247559245
2011-08-19,1.1594319474127586
2011-08-22,1.1722482573016422
2011-08-23,1.189443223363877
2011-08-24,1.1831763216787137
2011-08-25,1.1755364529375423
2011-08-26,1.153208638291722
2011-08-29,1.1640292192658852
2011-08-30,1.1659361097029222
2011-09-02,1.166091071959702
2011-09-05,1.1661601338418728
2011-09-06,1.1751759614052202
2011-09-07,1.1782914230732606
2011-09-08,1.1725571322959218
2011-09-09,1.164806917231242
2011-09-12,1.1488835063283869
2011-09-13,1.1480759614030978
2011-09-14,1.149096799478253
2011-09-15,1.145806795905009
2011-09-16,1.1449763196389584
2011-09-19,1.1353653215726616
2011-09-20,1.1490727033184176
2011-09-21,1.1537677720703299
2011-09-22,1.1396395356967337
2011-09-23,1.1225254222519299
2011-09-26,1.0953366438390122
2011-09-27,1.1141820907665503
2011-09-28,1.1006966349145013
2011-09-29,1.092289527791467
2011-09-30,1.0880987787592757
2011-10-03,1.0758112247496843
2011-10-04,1.0632633501891087
2011-10-05,1.0558878129768348
2011-10-07,1.0609281358528684
2011-10-10,1.074074587540591
2011-10-11,1.092209215497059
2011-10-12,1.1071045915393918
2011-10-13,1.1064572964204946
2011-10-14,1.1095933084814338
2011-10-17,1.1278884474958308
2011-10-18,1.1029545459543142
2011-10-19,1.1125007716331563
2011-10-20,1.1041150949225695
2011-10-21,1.097657620901601
2011-10-24,1.0991626135844321
2011-10-25,1.1027606550281708
2011-10-28,1.1173332336380628
2011-10-31,1.1103877344710136
2011-11-01,1.1137473680271783
2011-11-02,1.1118537757996243
2011-11-03,1.1171192354571375
2011-11-04,1.1277960526787993
2011-11-08,1.1327981928479252
2011-11-09,1.1261998753429805
2011-11-11,1.119265333327357
2011-11-14,1.1151249853654104
2011-11-15,1.0967035812912063
2011-11-16,1.0912082879261973
2011-11-17,1.07873336512084
2011-11-18,1.070673639630787
2011-11-21,1.058526699956454
2011-11-22,1.0556421048474325
2011-11-23,1.0417970495383766
2011-11-24,1.0480965775445326
2011-11-25,1.0483649822664292
2011-11-28,1.068014353264262
2011-11-29,1.0589532694764046
2011-11-30,1.057214479699342
2011-12-01,1.0552740715731694
2011-12-02,1.0739445512707395
2011-12-05,1.0760727537980452
2011-12-07,1.0627372139405886
2011-12-08,1.046207297012609
2011-12-09,1.0379174807665095
2011-12-12,1.0148626094368927
2011-12-13,1.0159605850866722
2011-12-14,1.0166212528847849
2011-12-15,1.0116904340693738
2011-12-16,1.0002245436483121
2011-12-19,0.9750177577779042
2011-12-20,0.9659594513551722
2011-12-21,0.9790284442132128
2011-12-22,0.9839794180519285
2011-12-23,0.9794605113510537
2011-12-26,0.9898094672426223
2011-12-27,0.9870597400549002
2011-12-28,0.9794267378175261
2011-12-29,0.9774726197424638
2011-12-30,0.980001371185592
2012-01-02,0.9771330420775798
2012-01-03,0.9918613038736416
2012-01-04,0.9958518371183833
2012-01-05,1.0020547111618026
2012-01-06,0.9956284474046989
2012-01-09,0.9981105586218133
2012-01-10,1.0122385144845505
2012-01-11,1.0177654874277213
2012-01-12,1.0116581349459701
2012-01-13,1.0153894272814337
2012-01-16,1.0221198032958638
2012-01-17,1.0368557367540117
2012-01-18,1.0289381104463966
2012-01-19,1.0362018522297514
2012-01-20,1.0345649715795102
2012-01-23,1.046685577836041
2012-01-24,1.0648796043523512
2012-01-25,1.0709029380872324
2012-01-27,1.0707011305660694
2012-01-30,1.0625538171030096
2012-01-31,1.0905624948977037
2012-02-01,1.1016012954848788
2012-02-02,1.1153383422015108
2012-02-03,1.1197672322228005
2012-02-06,1.1448912160017988
2012-02-07,1.1273088419014883
2012-02-08,1.1443953608303132
2012-02-09,1.1464169182059916
2012-02-10,1.144723844588449
2012-02-13,1.1561297754093758
2012-02-14,1.1621384186457577
2012-02-15,1.1781513137208872
2012-02-16,1.1707771641446028
2012-02-17,1.1704131765641048
2012-02-21,1.17394468009449
2012-02-22,1.153956879803386
2012-02-23,1.154558145623189
2012-02-24,1.149184840779181
2012-02-27,1.138804023451106
2012-02-28,1.1650280091708725
2012-02-29,1.171263803453557
2012-03-01,1.1716854583340337
2012-03-02,1.1658390668316272
2012-03-05,1.153510013518049
2012-03-06,1.1547788689267438
2012-03-07,1.1483155772304348
2012-03-09,1.1718964351914956
2012-03-12,1.1837723824588395
2012-03-13,1.1917920006097236
2012-03-14,1.194853936566326
2012-03-15,1.1897944385301904
2012-03-16,1.1813367195810316
2012-03-19,1.1800756633264138
2012-03-20,1.192554671569836
2012-03-21,1.223605494648445
2012-03-22,1.204382234795641
2012-03-23,1.2155695301652871
2012-03-26,1.2008887678137679
2012-03-27,1.2068679597998286
2012-03-28,1.2045022980118547
2012-03-29,1.203256058873958
2012-03-30,1.2365103056100335
2012-04-02,1.2662527487692175
2012-04-03,1.2668940503029644
2012-04-04,1.258886519791438
2012-04-09,1.2430525573350553
2012-04-10,1.24530385867376
2012-04-11,1.2275192618740345
2012-04-12,1.2252224838910264
2012-04-13,1.2304884544370127
2012-04-16,1.2495358564269492
2012-04-17,1.258835160872154
2012-04-18,1.2621291751184909
2012-04-19,1.26183572786653
2012-04-20,1.2568702768978313
2012-04-23,1.2378634931205859
2012-04-24,1.2339737723956103
2012-04-25,1.2364063810567045
2012-04-26,1.2326762882224713
2012-04-27,1.241157594958138
2012-04-30,1.2517984433031348
2012-05-02,1.262035511328371
2012-05-03,1.2490171654528632
2012-05-04,1.223638256637049
2012-05-07,1.2391466889766574
2012-05-08,1.22643950520959
2012-05-09,1.2179094365847982
2012-05-10,1.2161602002632446
2012-05-11,1.2175727033920425
2012-05-14,1.2044866390450992
2012-05-15,1.2103912003181367
2012-05-16,1.2109734025533954
2012-05-17,1.2032757010497324
2012-05-18,1.200454353214135
2012-05-21,1.212850207226894
2012-05-22,1.20875072286269
2012-05-23,1.2071698793968673
2012-05-24,1.2144769001961393
2012-05-25,1.2245670609768329
2012-05-28,1.2510549606165584
2012-05-29,1.250337254537118
2012-05-30,1.2272333447812107
2012-05-31,1.2356905479596154
2012-06-01,1.2081474859870385
2012-06-04,1.197756010336747
2012-06-05,1.1949707394998992
2012-06-06,1.2123362058063698
2012-06-07,1.2147493667592886
2012-06-08,1.2128951177496776
2012-06-11,1.203087483627794
2012-06-12,1.207578028254017
2012-06-13,1.2094620950964818
2012-06-14,1.1977185412298161
2012-06-15,1.2043882835959898
2012-06-18,1.1922985991141268
2012-06-19,1.1867621052307522
2012-06-20,1.200532360272902
2012-06-21,1.212203524864214
2012-06-22,1.2139322950160725
2012-06-25,1.2107123704090659
2012-06-26,1.2087445437957343
2012-06-27,1.212439958687525
2012-06-28,1.21158232876844
2012-06-29,1.2391229704922957
2012-07-02,1.2453519231347145
2012-07-03,1.2514176782494766
2012-07-04,1.2586153714288473
2012-07-05,1.265365142418684
2012-07-06,1.247276483351168
2012-07-09,1.2371696484704733
2012-07-10,1.2433476545389965
2012-07-11,1.2416786293941235
2012-07-12,1.2423226662808662
2012-07-13,1.2442292345133574
2012-07-16,1.2452243897624682
2012-07-17,1.2385960818519486
2012-07-18,1.2466866550428226
2012-07-19,1.2523707737541365
2012-07-20,1.2623703952038685
2012-07-23,1.2538052539759499
2012-07-24,1.2535195120421512
2012-07-25,1.256602553880158
2012-07-26,1.2436893979179688
2012-07-27,1.2452323438353643
2012-07-30,1.2466439339060253
2012-07-31,1.2456924308486965
2012-08-01,1.2646555710621257
2012-08-02,1.275697735948114
2012-08-03,1.2817877074854405
2012-08-06,1.281188908090639
2012-08-07,1.2797185883345206
2012-08-08,1.2868530499364779
2012-08-09,1.288260056706605
2012-08-10,1.2860255646080592
2012-08-13,1.2952589568338286
2012-08-14,1.295485223484019
2012-08-16,1.2990703786913267
2012-08-17,1.2937119841472409
2012-08-21,1.3085295109022237
2012-08-22,1.3120490967077079
2012-08-23,1.3098771859992384
2012-08-24,1.309516893760335
2012-08-27,1.3121563813591548
2012-08-28,1.2996437937808951
2012-08-29,1.2943054511615728
2012-08-30,1.3035438715867043
2012-08-31,1.3037648473696624
2012-09-03,1.3136260148588375
2012-09-04,1.3154995527174784
2012-09-05,1.3086173281664095
2012-09-06,1.3289242914450614
2012-09-07,1.3367283712921296
2012-09-10,1.3596225999686462
2012-09-11,1.3567626967661752
2012-09-12,1.357296846646559
2012-09-13,1.3511466336923184
2012-09-14,1.3570948206905706
2012-09-17,1.3492171901670416
2012-09-18,1.352595863492573
2012-09-20,1.3468378882168648
2012-09-21,1.3546545560317855
2012-09-24,1.3479015120221602
2012-09-25,1.3554012399682718
2012-09-26,1.365494678513045
2012-09-27,1.3801753401489643
2012-09-28,1.387197908373758
2012-10-01,1.4002115567515252
2012-10-03,1.4084502638109475
2012-10-04,1.4080066418576174
2012-10-05,1.3938743719889455
2012-10-08,1.3884204588007785
2012-10-09,1.3958210436963625
2012-10-10,1.3799554531306422
2012-10-11,1.3823953091610748
2012-10-12,1.3885006254673586
2012-10-15,1.3882601084419623
2012-10-16,1.3828755205741243
2012-10-17,1.3857693379252545
2012-10-18,1.390717972094505
2012-10-19,1.3910857024711285
2012-10-22,1.4037251484682127
2012-10-23,1.4075873614204832
2012-10-25,1.415495604749805
2012-10-29,1.3992118637899589
2012-10-30,1.3910418137140281
2012-10-31,1.406811586631986
2012-11-01,1.421626069078777
2012-11-02,1.4259829663747783
2012-11-05,1.4131386084190725
2012-11-06,1.4189042175719129
2012-11-07,1.4359067276011592
2012-11-08,1.4368832955222557
2012-11-09,1.4210646634114856
2012-11-12,1.4191622882535522
2012-11-15,1.4106558111933878
2012-11-16,1.3936342315872396
2012-11-19,1.3823163483101606
2012-11-20,1.3678830682922074
2012-11-21,1.372785485419042
2012-11-22,1.3901996011660713
2012-11-23,1.3929494620791463
2012-11-26,1.3959641688150017
2012-11-27,1.3986170388992416
2012-11-29,1.4104043278638012
2012-11-30,1.4215816873236227
2012-12-03,1.4308268212252975
2012-12-04,1.4584463202253424
2012-12-05,1.448209271381789
2012-12-06,1.4610219522441512
2012-12-07,1.4602454802143525
2012-12-10,1.470398784850825
2012-12-11,1.4617804566051513
2012-12-12,1.4704881200923783
2012-12-13,1.464179938625173
2012-12-14,1.4766189415000814
2012-12-17,1.486662826581251
2012-12-18,1.4906462939267608
2012-12-19,1.5005192072172382
2012-12-20,1.5145876383144337
2012-12-21,1.4920669099730615
2012-12-24,1.499877939996283
2012-12-26,1.5128127299739043
2012-12-27,1.502636984470925
2012-12-28,1.5113963406833595
2012-12-31,1.5024475982532337
2013-01-01,1.5230275296197322
2013-01-02,1.5399864553889797
2013-01-03,1.5492897540586932
2013-01-04,1.5352739600056227
2013-01-07,1.5226508651213588
2013-01-08,1.5115415439855207
2013-01-09,1.50976780693877
2013-01-10,1.5170511231381614
2013-01-11,1.4926601663634844
2013-01-14,1.497008103514043
2013-01-15,1.5146573847558693
2013-01-16,1.4960190845331087
2013-01-17,1.4918016068746474
2013-01-18,1.488583832626275
2013-01-21,1.488786978168185
2013-01-22,1.4836460116919876
2013-01-23,1.4969848379908206
2013-01-24,1.4822623563167854
2013-01-25,1.4768655878961128
2013-01-28,1.4902428387175914
2013-01-29,1.4723633645552414
2013-01-30,1.4725316727625875
2013-01-31,1.4748220181622071
2013-02-01,1.4820323267809938
2013-02-04,1.492594042906495
2013-02-05,1.490330347400341
2013-02-06,1.4952589588654932
2013-02-07,1.4826548554640275
2013-02-08,1.4718356244818167
2013-02-11,1.4549231242833254
2013-02-12,1.4540120935104601
2013-02-13,1.4547688035222506
2013-02-14,1.4404360095587
2013-02-15,1.4454323781083045
2013-02-18,1.4533055186245731
2013-02-19,1.4814930246118043
2013-02-20,1.4836986209269014
2013-02-21,1.4580787171283005
2013-02-22,1.4539624586578614
2013-02-25,1.4439840546133023
2013-02-26,1.4264168261520693
2013-02-27,1.4352857188907935
2013-02-28,1.416127772342154
2013-03-01,1.410646903871805
2013-03-04,1.392913057416884
2013-03-05,1.40984183835878
2013-03-06,1.429758293857369
2013-03-07,1.4347485823581596
2013-03-08,1.4514436708595793
2013-03-11,1.4642634605659899
2013-03-12,1.4533412556380276
2013-03-13,1.432333786332402
2013-03-14,1.443091039606063
2013-03-15,1.4361886537565776
2013-03-18,1.434518451923529
2013-03-19,1.4215602745234601
2013-03-20,1.3901661502357314
2013-03-21,1.3761327536519627
2013-03-22,1.356839365151758
2013-03-25,1.3565437320205016
2013-03-26,1.3526012217782626
2013-03-28,1.3592579838531713
2013-04-01,1.371199922141409
2013-04-02,1.39194243101497
2013-04-03,1.3840313247245364
2013-04-04,1.3631981801016817
2013-04-05,1.3583553317831993
2013-04-08,1.3622829140386545
2013-04-09,1.3544903149294154
2013-04-10,1.36182283825952
2013-04-11,1.3677028575981942
2013-04-12,1.3588126891704642
2013-04-15,1.3542842602207872
2013-04-16,1.3556552426243063
2013-04-17,1.362637131101216
2013-04-18,1.373747248745129
2013-04-22,1.4019552756440785
2013-04-23,1.3971018343695965
2013-04-25,1.4072764261848574
2013-04-26,1.4036816652244561
2013-04-29,1.4135153078382818
2013-04-30,1.414565739145783
2013-05-02,1.423706908242217
2013-05-03,1.4169498146367412
2013-05-06,1.4497494340018766
2013-05-07,1.4708961347872942
2013-05-08,1.4937515717314545
2013-05-09,1.5100213267227554
2013-05-10,1.519844811569842
2013-05-13,1.5137954652253693
2013-05-14,1.5252121338006215
2013-05-15,1.5477179548202218
2013-05-16,1.5508021949820887
2013-05-17,1.5385221894998997
2013-05-20,1.5475559031877533
2013-05-21,1.5736965153150413
2013-05-22,1.5796386031919982
2013-05-23,1.5708410664461612
2013-05-24,1.5749083229464573
2013-05-27,1.5822079682972445
2013-05-28,1.5819100824331007
2013-05-29,1.596400892200581
2013-05-30,1.585548670432313
2013-05-31,1.5654401562307265
2013-06-03,1.5678601685319595
2013-06-04,1.5738585170267356
2013-06-05,1.5754353453601284
2013-06-06,1.571834313026616
2013-06-07,1.5668655696292524
2013-06-10,1.5558327012071753
2013-06-11,1.5186657112206707
2013-06-12,1.5098232207855729
2013-06-13,1.489240151372984
2013-06-14,1.4992378720963655
2013-06-17,1.5239078838623215
2013-06-18,1.5358018913903881
2013-06-19,1.5473452020588676
2013-06-20,1.5166041181743628
2013-06-21,1.5104876642018283
2013-06-24,1.4709162655667767
2013-06-25,1.4712284156478128
2013-06-26,1.4833501212305915
2013-06-27,1.5002155704018585
2013-06-28,1.5270229921455551
2013-07-01,1.5470911769092015
2013-07-02,1.5497566008792032
2013-07-03,1.5416696548523474
2013-07-04,1.5530318683908033
2013-07-05,1.5530592144069106
2013-07-08,1.561832830066081
2013-07-09,1.566182836500691
2013-07-10,1.5616494262722151
2013-07-11,1.5625117149933758
2013-07-12,1.5720973506180695
2013-07-15,1.6016427266378521
2013-07-16,1.5911144726051973
2013-07-17,1.5771297135657287
2013-07-18,1.5893621721274256
2013-07-19,1.5821383575279633
2013-07-22,1.588604224734973
2013-07-23,1.5900458705092722
2013-07-24,1.5721010602286571
2013-07-25,1.5764767939724937
2013-07-26,1.559361145562774
2013-07-29,1.5348931469937794
2013-07-30,1.5157115299951933
2013-07-31,1.519758842394726
2013-08-01,1.5061902262816995
2013-08-02,1.4910263234620422
2013-08-05,1.4886230139254593
2013-08-06,1.4696869741340546
2013-08-07,1.4723084283117516
2013-08-08,1.485034015368694
2013-08-12,1.5060134858874066
2013-08-13,1.5345957177615215
2013-08-14,1.5527382865430044
2013-08-16,1.5155255202728188
2013-08-19,1.47797522955954
2013-08-20,1.447387503083394
2013-08-21,1.4255716545590593
2013-08-22,1.4226060021017026
2013-08-23,1.444221166036152
2013-08-26,1.4600388337256849
2013-08-27,1.432526347104458
2013-08-28,1.401500060914828
2013-08-29,1.4240433233923657
2013-08-30,1.42753270324772
2013-09-02,1.4405401264625222
2013-09-03,1.4206950316179126
2013-09-04,1.4531703514731231
2013-09-05,1.460488765693993
2013-09-06,1.458551466138472
2013-09-10,1.4769388569606257
2013-09-11,1.4855937846548102
2013-09-12,1.4926159172234408
2013-09-13,1.4995339540145192
2013-09-16,1.4881486629750162
2013-09-17,1.4908439771962043
2013-09-18,1.503831419354961
2013-09-19,1.5249834282106032
2013-09-20,1.5155289664535367
2013-09-23,1.5132924186027188
2013-09-24,1.5304935227292642
2013-09-25,1.5414239497950772
2013-09-26,1.5479573809421836
2013-09-27,1.5455655058441917
2013-09-30,1.5412346312973506
2013-10-01,1.5561351127328815
2013-10-03,1.5805476559522256
2013-10-04,1.594753929216997
2013-10-07,1.6177450790705195
2013-10-08,1.627585856845584
2013-10-09,1.6396047469479353
2013-10-10,1.630215141501491
2013-10-11,1.6378903107806193
2013-10-14,1.641004087227756
2013-10-15,1.6304543800528757
2013-10-17,1.6262405547183025
2013-10-18,1.6337823340889568
2013-10-21,1.667132489522924
2013-10-22,1.6754443793843725
2013-10-23,1.6790135842604577
2013-10-24,1.671674894676766
2013-10-25,1.6695029572869369
2013-10-28,1.6532276651327067
2013-10-29,1.6861862361730653
2013-10-30,1.6894262856510451
2013-10-31,1.7000208583437262
2013-11-01,1.6907687525195063
2013-11-05,1.7283247021282981
2013-11-06,1.7482660573634052
2013-11-07,1.7315768096678457
2013-11-08,1.7265077095483028
2013-11-11,1.721993093537104
2013-11-12,1.7112417013357384
2013-11-13,1.702462028136468
2013-11-14,1.7174704946612807
2013-11-18,1.7401155634145122
2013-11-19,1.739938651129307
2013-11-20,1.7359073075654377
2013-11-21,1.7293261597907024
2013-11-22,1.7395679669031199
2013-11-25,1.7544040815495703
2013-11-26,1.7765426613335937
2013-11-27,1.7817280871589098
2013-11-28,1.7973883291692918
