date,net_return
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-06,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.016592652696918675
2010-11-02,0.00024098829543376193
2010-11-03,0.0068963222914172175
2010-11-04,0.020157169807493415
2010-11-08,-0.0014290524778384432
2010-11-09,0.004711037182789964
2010-11-10,-0.0042955960808974255
2010-11-11,-0.01353510355599733
2010-11-12,-0.020373247864981597
2010-11-15,0.008300545672150364
2010-11-16,-0.02208483274844311
2010-11-18,0.001678317138973897
2010-11-19,-0.018030143822139223
2010-11-22,0.0198913524149542
2010-11-23,-0.012504777166967589
2010-11-24,-0.011466174412236015
2010-11-25,-0.01096764508996491
2010-11-26,-0.007943201411850655
2010-11-29,0.012970038744751286
2010-11-30,0.005434002069091501
2010-12-01,0.016749911092121872
2010-12-02,0.008664999279575526
2010-12-03,-0.003223837139090252
2010-12-06,-9.37801131191163e-05
2010-12-07,-0.0026779802462102947
2010-12-08,-0.012425948274354328
2010-12-09,-0.02340221924058097
2010-12-10,0.015496289189218438
2010-12-13,0.008579631059373705
2010-12-14,0.0062173050127384945
2010-12-15,-0.008835569147841931
2010-12-16,0.00962870237806717
2010-12-20,-0.00029000209048033333
2010-12-21,0.009142561596294188
2010-12-22,-0.0027717603593293873
2010-12-23,-0.0007504907631586286
2010-12-24,0.0053900244944326626
2010-12-27,-0.002302693221596785
2010-12-28,-0.00035821338057318925
2010-12-29,0.010976187680158074
2010-12-30,0.007078649533056669
2010-12-31,0.005569089541685078
2011-01-03,0.0037656039866738045
2011-01-04,-0.001833890292607388
2011-01-05,-0.0108485276662727
2011-01-06,-0.005143011604450232
2011-01-07,-0.02341672546152903
2011-01-10,-0.02310701768685308
2011-01-11,-0.0014263591164724535
2011-01-12,0.017792795230866437
2011-01-13,-0.018151454504238315
2011-01-14,-0.015869279917882465
2011-01-17,3.2634332463906326e-05
2011-01-18,0.011296732364088314
2011-01-19,-0.0053794115249817046
2011-01-20,0.00334995402538921
2011-01-21,-0.0024615042230418504
2011-01-24,0.007620832993724077
2011-01-25,-0.00910426239404194
2011-01-27,-0.01354635221391313
2011-01-28,-0.015021583233148585
2011-01-31,-0.0010188279403374417
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-21,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,-0.0013199392007713362
2011-04-04,0.01412477233769024
2011-04-05,0.00027419916434536694
2011-04-06,-0.003136885311763491
2011-04-07,-0.0010370353010499796
2011-04-08,-0.00749092698735808
2011-04-11,-0.009650705753160444
2011-04-13,0.0215641405078208
2011-04-15,-0.014904683147632332
2011-04-18,-0.01636163823119778
2011-04-19,0.0019969834743945834
2011-04-20,0.0190100539693594
2011-04-21,0.005665359840368487
2011-04-25,-0.0017484800192843868
2011-04-26,-0.001045656337047376
2011-04-27,-0.005913863295478931
2011-04-28,-0.008305070843154044
2011-04-29,-0.006162450449967815
2011-05-02,-0.008383371651882743
2011-05-03,-0.02366289324071657
2011-05-04,-0.004887398496608385
2011-05-05,-0.013444613390294792
2011-05-06,0.015931837143447196
2011-05-09,-6.089184385600883e-05
2011-05-10,-0.0017132094366901745
2011-05-11,0.00413945642012356
2011-05-12,-0.01372291544373429
2011-05-13,0.010192207610444459
2011-05-16,-0.007957213670754006
2011-05-17,-0.010444352498043288
2011-05-18,-0.0031915988618575453
2011-05-19,0.001304461257500722
2011-05-20,0.010131315766588465
2011-05-23,-0.017358082088659868
2011-05-24,0.0014436547471518358
2011-05-25,-0.007983285910731358
2011-05-26,0.011027028844899533
2011-05-27,0.011087920688755502
2011-05-30,-0.0005217845030002259
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-04,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-09-02,0.0
2011-09-05,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-16,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,0.0
2012-01-27,0.0
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,-0.008439833927076923
2012-03-02,0.003639622845091449
2012-03-05,-0.014669835314342643
2012-03-06,-0.01076101040086536
2012-03-07,-0.00036204912733739847
2012-03-09,0.021001932198072556
2012-03-12,0.004828047065479793
2012-03-13,0.012989339815702307
2012-03-14,0.006387859521674509
2012-03-15,-0.015486871298924905
2012-03-16,-0.011624469914923406
2012-03-19,-0.011299505208593097
2012-03-20,0.0033054097012483524
2012-03-21,0.01673105815725789
2012-03-22,-0.025347247093769162
2012-03-23,0.009238282365677707
2012-03-26,-0.017445998645375972
2012-03-27,0.01093736541029969
2012-03-28,-0.008987577172317423
2012-03-29,-0.002952518340467637
2012-03-30,0.021670449156714688
2012-04-02,0.004220543377094987
2012-04-03,0.007666833313570632
2012-04-04,-0.0067226442898785385
2012-04-09,-0.01671214571934761
2012-04-10,0.0017373446859768368
2012-04-11,-0.003163033229368076
2012-04-12,0.009441890236919513
2012-04-13,-0.013105325207652471
2012-04-16,0.003540708838844754
2012-04-17,0.011991200600887875
2012-04-18,0.0019449925064217038
2012-04-19,0.006118326432332023
2012-04-20,-0.007846173904496363
2012-04-23,-0.017042611877639776
2012-04-24,0.004163836712097869
2012-04-25,-0.0038994822266559042
2012-04-26,-0.0024548914615990297
2012-04-27,0.0003021589287732511
2012-04-30,0.010867578780310727
2012-05-02,-0.0017148900407705225
2012-05-03,-0.009670074396566999
2012-05-04,-0.019349638744531578
2012-05-07,0.00520179590817475
2012-05-08,-0.02175999336075555
2012-05-09,-0.004792239378255562
2012-05-10,-0.0017338699435654663
2012-05-11,-0.007012050656616274
2012-05-14,-0.004020483036665373
2012-05-15,0.006669016825218539
2012-05-16,-0.016110402000853924
2012-05-17,0.0022770301029631877
2012-05-18,0.004049045929597086
2012-05-22,-0.005897353522367578
2012-05-23,-0.0047350205536530994
2012-05-24,0.016339091221785562
2012-05-25,-0.0001905433378633877
2012-05-28,0.01243295279558618
2012-05-29,0.0008479550689876775
2012-05-30,-0.0074978989526722035
2012-05-31,-0.005049398453379859
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-5.679302374472783e-05
2012-07-03,0.0017712208659419813
2012-07-04,0.0027656537621631545
2012-07-05,0.004688476852726686
2012-07-06,-0.0019605617773515876
2012-07-09,-0.007918371960451727
2012-07-10,0.01329826225371919
2012-07-11,-0.007397430087926527
2012-07-12,-0.013459206653256462
2012-07-13,-0.001515467265527776
2012-07-16,-0.005683002245729378
2012-07-17,-0.000833488496683991
2012-07-18,0.00444215792400967
2012-07-19,0.005001115973666834
2012-07-20,-0.007122714647337014
2012-07-23,-0.016509103024487482
2012-07-24,0.0019416924339575143
2012-07-25,-0.0035234798917085025
2012-07-26,-0.012616283484875427
2012-07-27,0.010769307755013311
2012-07-30,0.018933813650619507
2012-07-31,0.0055314925178890735
2012-08-01,0.002199273283610692
2012-08-02,-0.002438324727481385
2012-08-03,-0.0023044185671256866
2012-08-06,0.012784396514629986
2012-08-07,0.0103557832520558
2012-08-08,0.00024857614983746066
2012-08-09,-0.0028781420324154
2012-08-10,-0.0004877209731784156
2012-08-13,0.00525913176515591
2012-08-14,0.006205812834671986
2012-08-16,-0.003327577422786429
2012-08-17,0.0006405831659974362
2012-08-21,0.010460928535570813
2012-08-22,-0.0015585967381430855
2012-08-23,0.00047810288774152547
2012-08-24,-0.005479040417622929
2012-08-27,-0.00697077745505831
2012-08-29,-0.011943047487569317
2012-08-30,0.0052113214763816786
2012-08-31,-0.010814649968923272
2012-09-03,-0.0009032994199866806
2012-09-04,0.0038509080536274893
2012-09-05,-0.009185091696776655
2012-09-06,0.002415081683227112
2012-09-07,0.01972048974279733
2012-09-10,0.004060111753589442
2012-09-11,0.0050489311947324094
2012-09-12,0.007796900256727216
2012-09-13,0.0008272506715319035
2012-09-14,0.027060911797565933
2012-09-17,0.006151963041979658
2012-09-18,-0.0018922117167443754
2012-09-20,-0.008709670949415205
2012-09-21,0.026034021554388196
2012-09-24,-0.004098089700009545
2012-09-25,0.0008176865432158369
2012-09-26,-0.001987203010601886
2012-09-27,-0.0026528849125225314
2012-09-28,0.010231017340971673
2012-10-01,0.0027177249190477593
2012-10-03,0.002182981035341478
2012-10-04,0.009880262231688534
2012-10-05,-0.007127435648804552
2012-10-08,-0.012440200891102838
2012-10-09,0.005014657941135121
2012-10-10,-0.009196464697400594
2012-10-11,0.009801326294964526
2012-10-12,-0.005610786929647235
2012-10-15,0.0019638096709022963
2012-10-16,-0.006881980843395434
2012-10-17,0.0021478793715054676
2012-10-18,0.010248487246709364
2012-10-19,-0.006040397049474052
2012-10-22,0.005768573189280574
2012-10-23,-0.0045149301074504985
2012-10-25,0.00243716844980264
2012-10-29,-0.0069608311663049765
2012-10-30,-0.0118703553435605
2012-10-31,0.0038223999641106418
2012-11-01,0.0045108472861496995
2012-11-02,0.009368896701805638
2012-11-05,0.0011566453323295397
2012-11-06,0.003594445669557041
2012-11-07,0.006352686810993684
2012-11-08,-0.0037991524305973755
2012-11-09,-0.009342135376508418
2012-11-12,-0.0004537261061767798
2012-11-15,-0.00937775921862493
2012-11-16,-0.010134027320532727
2012-11-19,-0.000471538027235047
2012-11-20,2.667443787746133e-05
2012-11-21,0.007696140095885543
2012-11-22,0.00230442814783988
2012-11-23,-0.00020461987362046193
2012-11-26,0.0016548577974420313
2012-11-27,0.016290956774725123
2012-11-29,0.017358542501763493
2012-11-30,0.009760324527988414
2012-12-03,-0.001513627421776853
2012-12-04,0.0031122910250371504
2012-12-05,0.0019133140833784547
2012-12-06,0.005170183225566873
2012-12-07,-0.003996700529723896
2012-12-10,0.0002551085444505281
2012-12-11,-0.0017177474745956496
2012-12-12,-0.0018367483027849955
2012-12-13,-0.006207641248294584
2012-12-14,0.0047790500080012455
2012-12-17,-0.0036906034936417423
2012-12-18,0.006615798310786105
2012-12-19,0.0055784233312043885
2012-12-20,-0.002244988408422517
2012-12-21,-0.011683921509943605
2012-12-24,0.0013690493046256541
2012-12-26,0.008478123902532872
2012-12-27,-0.006037568885327614
2012-12-28,0.0065052678834867156
2012-12-31,-0.0005527351796426722
2013-01-02,0.014927757512313233
2013-01-03,0.0027518585174278786
2013-01-04,0.001126128640290079
2013-01-07,-0.004699327622069229
2013-01-08,0.002252339968636533
2013-01-09,-0.005114256289150238
2013-01-10,-0.0004826501852833061
2013-01-11,-0.002938154708526641
2013-01-14,0.012319858901100598
2013-01-15,0.005512233904666369
2013-01-16,-0.009271646389488054
2013-01-17,0.006325057499207244
2013-01-18,0.004267447903423724
2013-01-21,0.0030312614600479276
2013-01-22,-0.005723832641027541
2013-01-23,0.0009821687340748131
2013-01-24,-0.005918563013880426
2013-01-25,0.00936475314100929
2013-01-28,2.538523331875644e-05
2013-01-29,-0.004216677436786037
2013-01-30,0.0009906856038853153
2013-01-31,-0.003556247930214639
2013-02-01,-0.005940610241724986
2013-02-04,-0.0019304697533037783
2013-02-05,-0.005029222031774325
2013-02-06,0.00038117452566390484
2013-02-07,-0.0033804864534570647
2013-02-08,-0.005849422873772783
2013-02-11,-0.000936228069721252
2013-02-12,0.004084660067732644
2013-02-13,0.0017316699635443677
2013-02-14,-0.0059654501014955235
2013-02-15,-0.0015825498933261905
2013-02-18,0.0017896835774058467
2013-02-19,0.006876838311446119
2013-02-20,0.0005550535440572348
2013-02-21,-0.015046158446911626
2013-02-22,-0.0003231609118025004
2013-02-25,0.0007374282799619737
2013-02-26,-0.015477012692116517
2013-02-27,0.005890849610588761
2013-02-28,-0.017208682655660945
2013-03-01,0.004681215084936907
2013-03-04,-0.003723873150564113
2013-03-05,0.015062225510375005
2013-03-06,0.006033689996522994
2013-03-07,0.007851627609940388
2013-03-08,0.014473857326376084
2013-03-11,-0.0005884539519558793
2013-03-12,-0.004962190911581264
2013-03-13,-0.01104854243361093
2013-03-14,0.010143947792701608
2013-03-15,-0.006384995547785366
2013-03-18,-0.006560648323416555
2013-03-19,-0.01568575855668313
2013-03-20,-0.00905495204456228
2013-03-21,-0.006262004297660733
2013-03-22,-0.001299813386079464
2013-03-25,-0.0030739235735459834
2013-03-26,0.001361309011141712
2013-03-28,0.007192929701323325
2013-04-01,0.0038451220679536213
2013-04-02,0.007690244135907396
2013-04-03,-0.013233530351193417
2013-04-04,-0.01727215875218313
2013-04-05,-0.0037835128136078314
2013-04-08,-0.0018125322331542125
2013-04-09,-0.008420532912316694
2013-04-10,0.011192176019959648
2013-04-11,0.006211965737349436
2013-04-12,-0.011517751284557275
2013-04-15,0.00701271419097432
2013-04-16,0.02121411991309053
2013-04-17,-4.399433504193409e-05
2013-04-18,0.016612243726553788
2013-04-22,0.009027603180034231
2013-04-23,0.0004399433504195788
2013-04-25,0.013972583624036868
2013-04-26,-0.00789251496537763
2013-04-29,0.005745642971191738
2013-04-30,0.004593025763666821
2013-05-02,0.011660635402900743
2013-05-03,-0.009333596815163405
2013-05-06,0.0045613645065273175
2013-05-07,0.012225556914133816
2013-05-08,0.004342180559157899
2013-05-09,-0.0032292168414292037
2013-05-10,0.007520841824446955
2013-05-13,-0.01927418989629516
2013-05-14,0.002520944747036888
2013-05-15,0.025521920453188855
2013-05-16,0.003903730326346915
2013-05-17,0.0029341171917777143
2013-05-20,-0.005126286017760287
2013-05-21,-0.007217261353390848
2013-05-22,-0.003305132543711212
2013-05-23,-0.02149171884841975
2013-05-24,0.0027823681252855345
2013-05-27,0.016795402242065643
2013-05-28,0.004738473699161463
2013-05-29,-0.0011720001152732773
2013-05-30,0.003330410331781149
2013-05-31,-0.0232875121963269
2013-06-03,-0.007793314194550316
2013-06-04,-0.003316033165552216
2013-06-05,0.0007350382479285462
2013-06-06,-0.00040932437333322065
2013-06-07,-0.0067491210293373835
2013-06-10,-0.0005011735651174478
2013-06-11,-0.014901593297978157
2013-06-12,-0.00477778939714468
2013-06-13,-0.010207251257134845
2013-06-14,0.018259390927290176
2013-06-17,0.006957943348136304
2013-06-18,-0.006089209873445494
2013-06-19,0.0014450341318449171
2013-06-20,-0.027790090500003865
2013-06-21,0.0019629297967098374
2013-06-24,-0.012930261665785404
2013-06-25,0.00314905688173136
2013-06-26,-0.0034079639285547175
2013-06-27,0.015644951810171354
2013-06-28,0.026704214442249435
2013-07-01,0.009696672563395348
2013-07-02,-0.007069304643460764
2013-07-03,-0.014831724255747657
2013-07-04,0.011305722289651264
2013-07-05,0.005297611515620796
2013-07-08,-0.009645355477798039
2013-07-09,0.008121973524729827
2013-07-10,-0.007240389454890528
2013-07-11,0.020266320630153732
2013-07-12,0.012649327286497949
2013-07-15,0.0037314374651166125
2013-07-16,-0.0129317384139143
2013-07-17,0.0030895560035725076
2013-07-18,0.01108315323599364
2013-07-19,-0.0015147733865916136
2013-07-22,0.00044497095068491614
2013-07-23,0.007873745928273319
2013-07-24,-0.014942966993418839
2013-07-25,-0.014206976348841209
2013-07-26,-0.0036458532702439497
2013-07-29,-0.009337285807582982
2013-07-30,-0.013111515370135805
2013-07-31,-0.002233714054847151
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-09-02,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,0.0012779967286942195
2013-11-05,-0.008580569411221551
2013-11-06,-0.006032560042087813
2013-11-07,-0.004429153580448839
2013-11-08,-0.007381948472554736
2013-11-11,-0.009834691390571604
2013-11-12,-0.0096441584883377
2013-11-13,-0.004516435943311112
2013-11-14,0.01056488664648835
2013-11-18,0.02109016291338292
2013-11-19,0.0022781006768724304
2013-11-20,-0.012771595621587995
2013-11-21,-0.019661398692888427
2013-11-22,-0.0005714436758618089
2013-11-25,0.019034298945503424
2013-11-26,-0.008929776378090455
2013-11-27,-0.0003175031601098413
2013-11-28,0.005516617406909318
2013-11-29,0.01337482061962881
2013-12-02,0.006759929298400413
2013-12-03,-0.0025906315874109514
2013-12-04,-0.006622286183358809
2013-12-05,0.012977429296226271
2013-12-06,0.00304396049128707
2013-12-09,0.016839105318170993
2013-12-10,-0.005027412800398582
2013-12-11,-0.004039797755539663
2013-12-12,-0.01147165630996437
2013-12-13,-0.0111154128427746
2013-12-16,-0.0022181808608394394
2013-12-17,-0.002534024769277756
2013-12-18,0.012645536248009988
2013-12-19,-0.008176680947765722
2013-12-20,0.017422013237298882
2013-12-23,0.0016596233606852146
2013-12-24,-0.002606838846792669
2013-12-26,0.0017001019792385263
2013-12-27,0.005650799338079673
2013-12-30,-0.0036754111287581577
2013-12-31,0.0020886809053897656
2014-01-02,-0.013142464729735126
2014-01-03,-0.0015862944162436594
2014-01-06,-0.0031249535265307276
2014-01-07,-0.004632010677744259
2014-01-08,0.001959089095217278
2014-01-09,-0.0009914340101522614
2014-01-10,0.0004917667601919025
2014-01-13,0.016069131454235316
2014-01-14,-0.004901634255036494
2014-01-15,0.012539626378093211
2014-01-16,-0.00031725888324874677
2014-01-17,-0.00908153553299495
2014-01-20,0.006710071854179986
2014-01-21,0.0015624380353743003
2014-01-22,0.003989592421478531
2014-01-23,0.0010627707854140589
2014-01-24,-0.012515847453005982
2014-01-27,-0.020764578417472992
2014-01-28,-0.0015228581307502969
2014-01-29,-0.0009517766497461769
2014-01-30,-0.007384169525301364
2014-01-31,0.0025063141953521064
2014-02-03,-0.014401871305115388
2014-02-04,-0.00014777934867398713
2014-02-05,0.0035306675424911374
2014-02-06,0.002282601583668506
2014-02-07,0.004417504002791694
